"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"814","chemical homeostasis (GO:0048878)","17/65",0.104171060129807,0.655950008657724,0,0,1.4950508555963,3.38138779973118,"DDX3X;FBXW7;ABHD8;NEDD4L;FITM2;KLHL3;ABHD5;THADA;CLN8;USF1;SLC4A8;VGF;ADCK1;WNK2;TLCD2;ATP13A2;ACOX3"
"815","regulation of cellular catabolic process (GO:0031329)","17/65",0.104171060129807,0.655950008657724,0,0,1.4950508555963,3.38138779973118,"ROCK1;DAPK1;LRRK2;USP33;ITPR1;HSPB1;MTMR4;SOGA1;HDAC6;PSAP;EP300;LONP2;ABL2;SMCR8;ATM;MAPT;FBXL2"
"816","cardiac muscle cell action potential (GO:0086001)","9/30",0.104834969164301,0.655950008657724,0,0,1.80837876185498,4.07855938796182,"YWHAE;KCND3;ATP1A2;CACNA1D;ATP1A1;CACNA1C;SCN3B;FGF12;CACNA1G"
"817","ion homeostasis (GO:0050801)","9/30",0.104834969164301,0.655950008657724,0,0,1.80837876185498,4.07855938796182,"UNC80;SLC4A8;SLC12A5;SLC30A3;WNK2;FHL1;AP3D1;NEDD4L;KLHL3"
"818","maintenance of blood-brain barrier (GO:0035633)","9/30",0.104834969164301,0.655950008657724,0,0,1.80837876185498,4.07855938796182,"ITGB1;SLC12A2;OCLN;LAMA2;F11R;ACTB;VCL;ACTG1;JAM3"
"819","peptidyl-lysine trimethylation (GO:0018023)","9/30",0.104834969164301,0.655950008657724,0,0,1.80837876185498,4.07855938796182,"KMT2D;SETD5;SETD2;KMT2A;KMT5C;WDR82;TET3;WDR61;OGT"
"820","regulation of catecholamine secretion (GO:0050433)","9/30",0.104834969164301,0.655950008657724,0,0,1.80837876185498,4.07855938796182,"CHGA;HRH3;SYT1;SYT12;KCNB1;SYT11;KCNA2;SYT7;STX1A"
"821","regulation of cation transmembrane transport (GO:1904062)","9/30",0.104834969164301,0.655950008657724,0,0,1.80837876185498,4.07855938796182,"DLG1;HOMER1;KCNIP3;SLMAP;KCNIP4;ATP2B4;CACNA1D;KCNN2;FGF12"
"822","synaptic vesicle cycle (GO:0099504)","9/30",0.104834969164301,0.655950008657724,0,0,1.80837876185498,4.07855938796182,"BRSK1;SNAP25;RAB3A;CDK5;CPLX2;SYT7;STX1A;VAMP2;CPLX3"
"823","termination of RNA polymerase I transcription (GO:0006363)","9/30",0.104834969164301,0.655950008657724,0,0,1.80837876185498,4.07855938796182,"TAF1D;TAF1C;POLR1A;POLR2E;GTF2H1;GTF2H2;TTF1;GTF2H3;MNAT1"
"824","cellular response to acetylcholine (GO:1905145)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"CHRM3;ROCK2;ATP2B4;LY6H"
"825","endothelium development (GO:0003158)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"KDM6B;MESP1;JAG1;EDF1"
"826","ether lipid biosynthetic process (GO:0008611)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"DHRS7B;PLA2G4C;CHPT1;FAR1"
"827","histone H3-K36 demethylation (GO:0070544)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"KDM4A;KDM4B;KDM2A;KDM4C"
"828","ionotropic glutamate receptor signaling pathway (GO:0035235)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"GRIA2;PTK2B;SULT1A3;GRIN1"
"829","iron ion transmembrane transport (GO:0034755)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"SLC25A37;SLC25A28;ABCC5;SLC11A2"
"830","microtubule anchoring at centrosome (GO:0034454)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"NIN;PCM1;KIF3A;HOOK3"
"831","modification-dependent macromolecule catabolic process (GO:0043632)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"UBB;UBC;RPS27A;CHFR"
"832","negative regulation of cellular protein catabolic process (GO:1903363)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"RGP1;EPHA4;RIC1;CDK5RAP3"
"833","negative regulation of receptor binding (GO:1900121)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"ADAM15;ATP2A2;B2M;PTPRF"
"834","negative regulation of sodium ion transmembrane transport (GO:1902306)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"HECW2;HECW1;STK39;NEDD4L"
"835","negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"DNAJB1;HIF1AN;VHL;HSPA1A"
"836","nucleoside metabolic process (GO:0009116)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"OARD1;MACROD1;NME4;NME5"
"837","peptidyl-lysine acetylation (GO:0018394)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"CREBBP;KAT2A;BLOC1S1;EP300"
"838","positive regulation of behavior (GO:0048520)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"MEF2C;NR4A3;SGIP1;NPAS2"
"839","positive regulation of keratinocyte migration (GO:0051549)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"EPB41L4B;ADAM9;MTOR;MAP4K4"
"840","positive regulation of rRNA processing (GO:2000234)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"UTP15;HEATR1;WDR75;WDR43"
"841","positive regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901838)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"DDX11;NCL;MTOR;SMARCA4"
"842","protein K11-linked deubiquitination (GO:0035871)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"USP37;OTUD7A;OTUD7B;OTUD3"
"843","regulation of histone phosphorylation (GO:0033127)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"AKAP8L;AKAP8;TWIST1;MAPK3"
"844","regulation of long-term synaptic depression (GO:1900452)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"ARC;GRID2;KCNB1;MAPT"
"845","regulation of organ growth (GO:0046620)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"LATS1;WWC2;WWC3;DUSP6"
"846","regulation of phospholipid metabolic process (GO:1903725)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"MTMR1;GNB3;MTMR9;MTMR4"
"847","smooth muscle tissue development (GO:0048745)","4/10",0.106741528786377,0.655950008657724,0,0,2.81197250500305,6.29135258386367,"PTCH1;NF1;PROX1;MYLK"
"848","regulation of gene expression (GO:0010468)","223/1079",0.108094563082,0.663481368917229,0,0,1.10415534666377,2.45646833866718,"TFRC;JMJD1C;RPL6;CCAR1;PPP2R1A;CPNE1;SOX6;SOX4;MED1;MEF2C;SRRM4;MBNL2;RPL23;RFX3;DICER1;ANK3;MIF;SOX12;ATG14;SFRP1;TRIM17;ZNF714;TRIM14;ZNF711;TRIM11;ATF4;CASZ1;ZNF273;TWIST1;BAZ2A;LARP1;ZNF827;PCBP4;PCBP1;DHX36;RBM12;ZNF148;ZNF268;PPARGC1B;EGR1;CREBBP;ZNF263;INSR;POU6F2;BRAF;SNF8;PUM1;SMARCA2;OCLN;AGO3;ZNF37A;FUBP3;AGO4;AGO1;AGO2;REL;ATM;CALR;BTG1;NKAP;ZNF280D;EPB41L4B;TESC;TFEB;PROX1;HNRNPH1;NFX1;MTF2;HNRNPH2;MAPT;CD46;OPRD1;ARNTL2;CUX2;CAMK2N1;NSD1;RPS3;APBB1;SRSF10;ZIM2;ZNF460;YTHDF2;UTP4;WTIP;HINFP;MYBBP1A;UBAP2;CCDC3;HSPA1B;HSPA1A;ZNF331;ZNF451;PRDM4;NAB1;NAB2;PDCD5;WWC2;PRDM2;NR3C1;CELSR2;CLU;ACTG1;YY1;RIMS2;FGF9;POGZ;WWC3;EP300;SIRPA;ZNF326;FADS1;ZNF562;ZNF682;MAP2K1;RPS7;FBXW7;CNPY2;FOXP1;ADAM19;DMTF1;PSPC1;DGKQ;PPIE;MZF1;ZNF431;KMT2D;SBNO1;HNRNPDL;DDRGK1;FGF22;CD276;BTNL9;SEC16B;CPSF4;SMAD1;SMAD3;FUS;DENND4A;NONO;NFXL1;CLK4;COQ7;MLXIPL;SON;CDK6;GON4L;MAFB;GNB3;ZNF536;TCF3;GRSF1;NFKBID;RNF187;USP36;CALCOCO1;DDX3X;LDB1;CELF1;RNF14;AFF4;ELAVL2;PTBP1;FLCN;SNRNP70;NFKBIZ;UTY;KDM6B;PEG3;ATRX;EDF1;REXO4;PTBP3;RBL2;SFPQ;ZNF519;TRAF3;RNF207;NOS1AP;TERF2IP;SMCR8;VSTM2A;PFDN5;RBMS3;PRKAA1;CEBPB;ROCK1;ZNF195;ROCK2;HDAC1;PLAG1;TOB2;HDAC6;MLLT6;TTN;PABPN1;TDG;TRA2B;ZNF506;MAPK1;VHL;TRIM44;MAPK3;TCFL5;RNF20;KDM4A;CDK11A;NTRK3;AHNAK2;ATP2B4;MAPK14;MTOR;P2RX7;TNRC6C;MAPK11;NOVA1;ZNF737;SPRY2;ATP13A2;FAM98A;SSBP2;TNRC6A;TAF1;TNRC6B"
"849","lamellipodium assembly (GO:0030032)","8/26",0.108608854683009,0.663508319982467,0,0,1.87521412188253,4.16297973852729,"ITGB1;CCDC88A;DMTN;SPEF1;PTPRO;KIT;ARHGEF7;VCL"
"850","positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)","8/26",0.108608854683009,0.663508319982467,0,0,1.87521412188253,4.16297973852729,"ANKRD17;KMT2E;ADAM17;DDX3X;CCND2;LSM11;CDC6;EGFR"
"851","positive regulation of ion transmembrane transporter activity (GO:0032414)","8/26",0.108608854683009,0.663508319982467,0,0,1.87521412188253,4.16297973852729,"TCAF1;ACTN2;NDUFA4;WNK2;STK39;ATP1B3;ANK3;ATP1B2"
"852","positive regulation of microtubule polymerization or depolymerization (GO:0031112)","8/26",0.108608854683009,0.663508319982467,0,0,1.87521412188253,4.16297973852729,"CLIP1;OCLN;PSRC1;NAV3;RPS3;ARL2;MAPT;CDK5RAP2"
"853","negative regulation of protein-containing complex assembly (GO:0031333)","14/52",0.10936427015328,0.666558578627428,0,0,1.55496632185016,3.44125093595189,"OPRD1;DDX3X;ANKRD27;PRRT2;TRAF3IP1;GBA;RPL13A;CLU;SORL1;HDAC6;EP300;ULK1;CRYAB;JAM3"
"854","positive regulation of protein localization to cell periphery (GO:1904377)","14/52",0.10936427015328,0.666558578627428,0,0,1.55496632185016,3.44125093595189,"ITGB1;LRP1;ATP2B4;AKAP5;PIK3R1;SORBS1;EGFR;CLIP3;DLG1;KIF5B;EPB41L2;STAC2;PTPN9;STX3"
"855","positive regulation of hydrolase activity (GO:0051345)","35/149",0.109537897494511,0.666835972466586,0,0,1.29682594644506,2.86791073103751,"ITGB1;NDUFA13;MTCL1;RASGRF1;MTMR9;SNX13;ADRB1;THY1;F11R;RASGRP1;FLCN;FNTA;SH3BP1;TBC1D30;PSAP;RPS3;SNX9;RAB11FIP2;MAP4K4;CDKL5;RIC1;SEMA4D;RGP1;ADCYAP1;SFRP1;SGSM3;SGSM2;NF1;RAPGEF1;CALM3;GNB5;ARHGEF7;AGRN;CALM2;CD200"
"856","inorganic cation transmembrane transport (GO:0098662)","61/274",0.110650038335867,0.667259983235808,0,0,1.21049632897189,2.6647658779843,"KCNG1;ATP2A2;SLC6A1;PKD1;NNT;KCNH1;SLC36A1;KCNH3;SLC30A3;KCND3;ABCC8;SLC11A2;SLC39A13;ATP1B3;TMEM175;SCNN1D;SLC9A6;SCN8A;SLC9A9;KCNQ5;ATP6V0D1;SLC24A4;KCNA1;KCNA2;CACNA1A;SLC41A1;ATP1A3;ABCB8;CACNA1D;ATP1A2;CACNA1C;ATP1A1;TMEM165;CACNA1G;SLC25A27;TRPM2;KCNV1;UCP3;ATP6V1H;SCN7A;KCNN2;TRPM7;KCNN3;SCN3B;ATP6V0E2;SCN3A;TRPM3;ATP6V1F;SLC12A2;KCNB1;KCNB2;ATP2B4;TRPV3;SLC8A3;P2RX7;SLC6A6;SLC4A8;SLC6A7;KCNS2;SCN2A;KCNK1"
"857","error-free translesion synthesis (GO:0070987)","7/22",0.11169161751086,0.667259983235808,0,0,1.96882619296412,4.31569383115501,"RFC5;NPLOC4;UBB;UBC;REV1;RPA1;RPS27A"
"858","mRNA modification (GO:0016556)","7/22",0.11169161751086,0.667259983235808,0,0,1.96882619296412,4.31569383115501,"PUS3;NSUN2;PUS1;METTL3;PCIF1;PUS7;ZC3H13"
"859","positive regulation of amyloid precursor protein catabolic process (GO:1902993)","7/22",0.11169161751086,0.667259983235808,0,0,1.96882619296412,4.31569383115501,"ABCA2;EPHA4;LRRTM3;ROCK2;SLC2A13;GSAP;CLU"
"860","positive regulation of dendritic spine development (GO:0060999)","7/22",0.11169161751086,0.667259983235808,0,0,1.96882619296412,4.31569383115501,"DBNL;CUX2;DLG5;CAPRIN2;DHX36;NEURL1;LRP8"
"861","positive regulation of translational initiation (GO:0045948)","7/22",0.11169161751086,0.667259983235808,0,0,1.96882619296412,4.31569383115501,"DDX3X;YTHDF2;LARP1;POLR2D;RPS6KB2;HABP4;MTOR"
"862","mitochondrial electron transport, NADH to ubiquinone (GO:0006120)","11/39",0.112159419874613,0.667259983235808,0,0,1.65782837716677,3.62705333616801,"NDUFA13;NDUFB7;NDUFA11;NDUFA5;NDUFB11;NDUFA4;NDUFA3;NDUFA10;NDUFC1;NDUFS1;NDUFV3"
"863","positive regulation of intracellular transport (GO:0032388)","11/39",0.112159419874613,0.667259983235808,0,0,1.65782837716677,3.62705333616801,"DYNC1H1;PCM1;PGAP1;ICE1;ACTN2;RUFY3;TPR;PCNT;KIF20B;SORL1;VAMP2"
"864","regulation of intracellular transport (GO:0032386)","11/39",0.112159419874613,0.667259983235808,0,0,1.65782837716677,3.62705333616801,"RBM4;DYNC1H1;GRIPAP1;PTPN1;SCFD1;LRRK2;TTC21B;ATP13A2;CRYAB;ATP9A;RAB11B"
"865","regulation of peptidyl-threonine phosphorylation (GO:0010799)","11/39",0.112159419874613,0.667259983235808,0,0,1.65782837716677,3.62705333616801,"SPRED3;SPRED2;SPRED1;DMTN;DGKQ;DDIT4;MAPK1;CHI3L1;SPRY2;CALM3;CALM2"
"866","cellular protein modification process (GO:0006464)","212/1025",0.112207528210597,0.667259983235808,0,0,1.10494826173765,2.41696956438789,"GMFB;PGAP1;MAML1;DCAF8;PPP2R2A;DCAF5;DCAF7;DCAF6;PSMD8;PSMD6;PPP4R1;PSMD7;PPP2R1A;AKT2;AKT3;PSMD1;PDK3;PRKACB;FBXO9;CHGB;SKP1;JMJD4;WSB1;COG7;CSNK2A1;WSB2;DAPK1;PRKCB;FBXO2;ATG10;P3H1;PRKCA;CSNK1E;PRKAR1B;PSME4;SIK3;SPARCL1;ULK1;PRKD1;TRIB2;RPN2;CTBP1;DCUN1D1;COPS7B;MTMR4;MTMR7;ST8SIA5;PRRT1;CDK18;DMPK;INSR;ST8SIA3;BRAF;DCLK1;PPP5C;WNK2;CALU;ATM;FBXL2;CDK12;CDK13;FBXL4;PIGS;PTPRS;PTPRO;PTPRK;TRIOBP;PTPRF;PTPRG;SERP2;PPP3CB;UBXN7;JAK3;JAK1;DUSP4;MAP4K2;SIRT5;TYK2;DUSP6;LRRC41;SIRT3;PSMA6;PSMA2;B3GNT4;VWA1;MFGE8;FSTL3;CAMKK2;PSMB4;PSMB3;PGGT1B;CHML;MAP4K4;CSNK1A1;RYK;GAD1;KLHL3;RAB11B;PDP1;TAOK3;TAOK1;CAMK4;PSMC2;NEK10;NUCB1;PKN1;CHRM3;RAB3A;CCNT1;UBE2D3;FBXO22;CDC14B;NRBP2;MACROD1;MAP3K9;CDKL2;FBXW4;MAP2K1;CDKL5;FBXW8;IGFBP5;FBXW7;APLP2;DYRK1A;PRPF4B;FBXO11;FBXW2;CDC25B;KLHL42;KCTD7;TNIK;PHPT1;BRSK1;PSMD12;BRSK2;PSMD13;TNKS;STK39;STK4;FBXO41;IRAK1;MAN2A2;STK36;OARD1;MAN2A1;ABL2;MARK3;MARK2;FN3K;ZBTB16;NEK7;FBXO32;PTPRE;TBCK;PTPRB;FER;CDK6;COPS5;GGCX;CDK5;STK25;AAK1;STT3B;MAP3K13;MAP3K11;FBN1;UBE2M;MAP3K12;LRRK2;NAGPA;TLK2;TLK1;PPP1R12A;PPP2R5C;LATS1;PPM1B;VGF;PEAK1;BIRC6;PIK3C3;PRKAA1;PPM1L;ROCK1;ROCK2;CAMK2A;FBXL20;DCAF16;RBBP5;MKNK1;PTK2B;MAPK1;VHL;DCAF10;MAPK3;PTPN1;MBTPS1;PTPN18;CDK11A;FBXL18;LAMB1;CDC42BPB;PTPN12;PTPN14;MTOR;FBXL12;PTPN9;PTPN4;PTPN5;METAP1;PTPN3;TAF1;METAP2"
"867","endothelial cell differentiation (GO:0045446)","5/14",0.112676618408792,0.667259983235808,0,0,2.34348709022338,5.11637916363005,"KDM6B;MESP1;JAG1;EDF1;PROX1"
"868","negative regulation of cyclase activity (GO:0031280)","5/14",0.112676618408792,0.667259983235808,0,0,2.34348709022338,5.11637916363005,"GRM3;GABBR2;GRM2;GNAI3;AKAP5"
"869","negative regulation of translational initiation (GO:0045947)","5/14",0.112676618408792,0.667259983235808,0,0,2.34348709022338,5.11637916363005,"RBM4;LARP1;AGO2;TPR;EIF3E"
"870","nuclear membrane disassembly (GO:0051081)","5/14",0.112676618408792,0.667259983235808,0,0,2.34348709022338,5.11637916363005,"NEK9;PRKCB;AKAP8L;PRKCA;LPIN1"
"871","positive regulation of sodium ion transmembrane transporter activity (GO:2000651)","5/14",0.112676618408792,0.667259983235808,0,0,2.34348709022338,5.11637916363005,"TESC;WNK2;CHP1;ACTN4;ANK3"
"872","positive regulation of transmembrane transport (GO:0034764)","5/14",0.112676618408792,0.667259983235808,0,0,2.34348709022338,5.11637916363005,"CLIP3;P2RX7;NR4A3;AZIN2;BRAF"
"873","regulation of cell projection organization (GO:0031344)","5/14",0.112676618408792,0.667259983235808,0,0,2.34348709022338,5.11637916363005,"NTNG1;MACF1;SEMA4D;SPRY2;MYO9A"
"874","regulation of integrin-mediated signaling pathway (GO:2001044)","5/14",0.112676618408792,0.667259983235808,0,0,2.34348709022338,5.11637916363005,"DMTN;FLNA;ITGB1BP1;PRKD1;PHACTR4"
"875","response to X-ray (GO:0010165)","5/14",0.112676618408792,0.667259983235808,0,0,2.34348709022338,5.11637916363005,"NIPBL;MSH2;LIG4;NUCKS1;ATM"
"876","protein ubiquitination (GO:0016567)","112/525",0.112744627282902,0.667259983235808,0,0,1.14738888357758,2.50432534541155,"UBE2D3;UBE3A;UBE3B;FBXO22;PSMD8;RNF112;NPEPPS;PSMD6;RNF115;PSMD7;PSMD1;FBXO9;SKP1;FBXW4;USP7;WSB1;NHLRC3;ANAPC7;FBXW8;FBXW7;ARRDC1;FBXO2;UBE4A;UBE4B;FBXO11;FBXW2;KLHL42;TRIM17;KCTD10;HECW2;HECW1;PSME4;TRIM14;RBCK1;TRIM11;KLHL18;PSMD12;TNKS;PSMD13;UBA6;MYCBP2;NEDD4L;UBR3;WDR61;FBXO41;RNF213;UBB;UBC;BRAP;HACE1;PHC1;UBE2B;FBXO32;UVSSA;CDC16;MDM2;TPP2;UBE2O;BLMH;UBA1;FBXL2;FBXL4;DZIP3;RNF220;RNF187;TRIM73;RNF14;MAGEF1;RNF157;ENC1;ARIH2;ARIH1;SHPRH;UBE2QL1;TOPORS;PJA2;RNF144A;PSMA6;PSMA2;NFX1;BIRC6;TRIM54;THOP1;TRIM52;MGRN1;FBXL20;CAND2;ZNRF1;PSMB4;ZNRF3;PSMB3;LEO1;RBBP6;VHL;RPS27A;TRIM44;RNF20;PPIL2;TRIM41;MIB2;FBXL18;KLHL3;UBE2G2;CHFR;FBXL12;SH3RF2;PSMC2;KLHL8;NEURL1;STUB1;TRIM33;TAF1"
"877","regulation of mitotic cell cycle (GO:0007346)","41/178",0.11313481979783,0.667259983235808,0,0,1.26428590667554,2.75510033662213,"L3MBTL1;PSMD12;BTG2;BTG1;PSMD13;XPC;TTL;PSMD8;PSMD6;BRINP2;FZR1;PSMB4;PSMD7;BRINP1;PSMB3;PSMD1;ZNF268;CDK5RAP3;SKP1;RNF20;CDK11A;SMAD3;DUSP3;ANAPC7;CCDC57;NEK7;ASNS;PRKCA;MEIS2;CDC25B;PSMA6;PSMA2;PSME4;CDC16;PSMC2;MDM2;ANAPC4;ANAPC5;KIF20B;CDK13;PTPN3"
"878","alternative mRNA splicing, via spliceosome (GO:0000380)","6/18",0.113453426544417,0.667259983235808,0,0,2.10929746670149,4.59059667795415,"DDX17;SFPQ;SCNM1;RSRC1;CELF4;CDK13"
"879","establishment of vesicle localization (GO:0051650)","6/18",0.113453426544417,0.667259983235808,0,0,2.10929746670149,4.59059667795415,"F8A1;CDK5;KIF5C;SYT11;KIF5B;SPG11"
"880","positive regulation of excitatory postsynaptic potential (GO:2000463)","6/18",0.113453426544417,0.667259983235808,0,0,2.10929746670149,4.59059667795415,"RIMS2;NLGN2;CUX2;NRXN1;PTK2B;GRIN1"
"881","positive regulation of myoblast differentiation (GO:0045663)","6/18",0.113453426544417,0.667259983235808,0,0,2.10929746670149,4.59059667795415,"AKIRIN1;MEF2C;BTG1;HIF1AN;MAPK14;RBM24"
"882","positive regulation of nervous system process (GO:0031646)","6/18",0.113453426544417,0.667259983235808,0,0,2.10929746670149,4.59059667795415,"UNC13B;RIMS2;NLGN2;TENM4;CARTPT;DICER1"
"883","positive regulation of phosphoprotein phosphatase activity (GO:0032516)","6/18",0.113453426544417,0.667259983235808,0,0,2.10929746670149,4.59059667795415,"HSP90AB1;PPP1R12A;MAGI2;CALM3;CALM2;MTOR"
"884","regulation of dendrite extension (GO:1903859)","6/18",0.113453426544417,0.667259983235808,0,0,2.10929746670149,4.59059667795415,"RIMS2;RNF157;UNC13A;CPNE5;SYT1;NEDD4L"
"885","release of cytochrome c from mitochondria (GO:0001836)","6/18",0.113453426544417,0.667259983235808,0,0,2.10929746670149,4.59059667795415,"GGCT;BAD;IFI6;MFF;DNM1L;CLU"
"886","negative regulation of cell growth (GO:0030308)","30/126",0.114439661785523,0.672300721888994,0,0,1.31972733245729,2.86078292387739,"NDUFA13;BTG1;DDX3X;PTPRS;FHL1;ENO1;RTN4;DNAJB2;FLCN;PPP2R1A;CCDC85B;GNG4;TRIM46;SLIT3;APBB1;KIAA0319;IP6K2;SMAD3;DCC;SMARCA2;SMARCA4;SFRP1;PSRC1;ADAM15;CAPRIN2;ULK2;ULK1;VGLL4;HSPA1B;HSPA1A"
"887","response to amino acid starvation (GO:1990928)","19/75",0.115151651559517,0.675720796355453,0,0,1.43227294848757,3.09586558372438,"ATP6V0B;SZT2;CEBPB;TFEB;MTOR;FLCN;LARP1;ATP6V1B2;ATP6V1H;MAPK1;SLC38A9;PRKD1;LAMTOR1;ATP6V1E1;ATP6V0D1;ATP6V0E2;ATF4;ATP6V1F;MAPK3"
"888","myelination (GO:0042552)","13/48",0.115595610168831,0.677562106901765,0,0,1.56754130223518,3.38221693034396,"ARHGEF10;LGI4;ZNF24;SLC8A3;NFASC;GPC1;SCN8A;EPB41L3;ACER3;NF1;MAL2;SCN2A;SBF2"
"889","cellular response to virus (GO:0098586)","10/35",0.117919203405023,0.689628599688925,0,0,1.6878431372549,3.60819612862878,"EIF5A;MAPK11;HSP90AA1;DDX3X;IRF3;IFI6;VWCE;LGALS8;MAPK14;POU2F2"
"890","maturation of SSU-rRNA (GO:0030490)","10/35",0.117919203405023,0.689628599688925,0,0,1.6878431372549,3.60819612862878,"RPS14;RPS28;RPS19;UTP4;RPS8;HEATR1;TSR3;TSR1;SNU13;WDR46"
"891","negative regulation of cellular component organization (GO:0051129)","20/80",0.12002240852624,0.701141006037125,0,0,1.40716470074268,2.98329725821817,"OPRD1;RUBCN;DDX3X;MCTP1;TRAF3IP1;GBA;CLU;SORL1;HDAC6;DNAJB2;DNAJB1;TMEFF2;SYT11;EP300;SPRY2;ULK1;PRKD1;CRYAB;HSPA1B;HSPA1A"
"892","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)","26/108",0.121655189788289,0.709793561181912,0,0,1.33879963373013,2.82026784666269,"ZNF451;DLX1;UBE2D3;MTMR4;FSTL3;SPRED3;SPRED2;SPRED1;UBB;PEG10;UBC;ADAMTSL2;RPS27A;ZBTB7A;SMAD2;SMAD1;SMAD3;MAGI2;SORL1;ADAM17;STRAP;SPRY2;STUB1;NBL1;TRIM33;HSPA1A"
"893","Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)","18/71",0.12204903693714,0.709793561181912,0,0,1.43358658632434,3.0153090763687,"ACTR2;HSP90AA1;HSP90AB1;WIPF2;ARPC1A;ARPC4;PIK3R1;ARPC5;BAIAP2;ACTB;PTK2;ACTG1;VAV2;PIK3CA;ARPC2;ELMO2;MAPK1;MAPK3"
"894","regulation of TOR signaling (GO:0032006)","18/71",0.12204903693714,0.709793561181912,0,0,1.43358658632434,3.0153090763687,"PRKAA1;HDAC3;GBA;TSC2;TSC1;FLCN;TBCK;PIK3CA;DGKQ;DDIT4;TNFAIP8L1;MAPKAPK5;SMCR8;RICTOR;SLC38A9;LAMTOR1;FNIP1;FBXO9"
"895","response to metal ion (GO:0010038)","18/71",0.12204903693714,0.709793561181912,0,0,1.43358658632434,3.0153090763687,"AHCYL1;SLC30A3;HOMER1;SLC11A2;NEDD4L;GPHN;TTN;MT2A;PPP5C;MTF1;KCNMA1;ADAM9;D2HGDH;CALM3;MAPT;SNCB;CALM2;SEC31A"
"896","homotypic cell-cell adhesion (GO:0034109)","12/44",0.122209085583525,0.709931127748044,0,0,1.58249411456971,3.32643726154749,"STXBP1;ACTN1;GNAS;TYRO3;HSPB1;FLNA;MYH9;PPIA;ACTB;METAP1;VCL;ACTG1"
"897","glucose metabolic process (GO:0006006)","16/62",0.123388734229061,0.715145644546983,0,0,1.46808292632945,3.0718394210369,"GPI;TPI1;ADPGK;MDH2;PGAM1;ENO1;ENO2;PER2;HECTD4;PGK1;ALDOC;APOD;ALDOA;GAPDH;SLC25A11;ATF4"
"898","stress-activated MAPK cascade (GO:0051403)","16/62",0.123388734229061,0.715145644546983,0,0,1.46808292632945,3.0718394210369,"MAP4K2;GPS2;MAPK14;MAPK11;IRAK1;UBB;UBC;MAPK1;TAB3;RPS27A;MAP3K13;MAP3K7;MAP3K11;SKP1;MAPK3;MAP3K12"
"899","regulation of DNA replication (GO:0006275)","14/53",0.123655423242463,0.715145644546983,0,0,1.51500144276904,3.16674150168188,"ANKRD17;USP37;NPM2;ATAD5;EHMT2;NUCKS1;CDC6;TERF1;PDS5A;EGFR;CCDC88A;CDAN1;PPP2R1A;RBBP6"
"900","protein acetylation (GO:0006473)","9/31",0.123793703311591,0.715145644546983,0,0,1.72607280330751,3.60600563360948,"CREBBP;NAA40;NAA10;BLOC1S1;EP300;NAA16;MAPT;NAA15;NAT9"
"901","proteoglycan biosynthetic process (GO:0030166)","9/31",0.123793703311591,0.715145644546983,0,0,1.72607280330751,3.60600563360948,"CSGALNACT1;EXT1;CHST12;B3GAT2;GLCE;NDST3;B3GAT1;XYLT2;XYLT1"
